IdEmergencia,FechaRegistro,Distrito,TipoEmergencia,TiempoRespuesta_Min,UnidadEmergencia,CostoOperativo_PEN,NivelSeveridad,PrioridadDespacho
332,2025-09-25,Los Olivos,Accidente de Tránsito,24,Patrullero,1435,ALTO,1
333,2025-11-02,Los Olivos,Emergencia Médica,22,SAMU,3080,MEDIO,2
334,2025-07-12,Puente Piedra,Accidente de Tránsito,29,Bomberos,4856,ALTO,1
335,2025-09-26,Los Olivos,Emergencia Médica,26,Patrullero,1279,BAJO,2
336,2025-11-15,Puente Piedra,Emergencia Médica,35,Patrullero,2755,BAJO,2
337,2025-11-11,Independencia,Accidente de Tránsito,52,Bomberos,3491,CRÍTICO,1
338,2025-08-29,Puente Piedra,Accidente de Tránsito,54,Ambulancia,924,ALTO,1
339,2026-05-29,Puente Piedra,Emergencia Médica,33,SAMU,1815,MEDIO,3
340,2026-03-13,Comas,Rescate,5,SAMU,4406,MEDIO,2
341,2026-04-17,Comas,Rescate,29,Patrullero,2125,ALTO,3
342,2025-11-06,Los Olivos,Accidente de Tránsito,47,Bomberos,4216,ALTO,1
343,2025-12-16,Puente Piedra,Rescate,16,SAMU,1551,ALTO,2
344,2025-10-15,Los Olivos,Rescate,46,Bomberos,507,BAJO,2
345,2026-06-19,Independencia,Accidente de Tránsito,16,Patrullero,3180,CRÍTICO,1
346,2026-04-13,Los Olivos,Emergencia Médica,30,Ambulancia,3176,BAJO,2
347,2026-04-06,Los Olivos,Incendio,24,SAMU,3127,ALTO,1
348,2025-12-09,Comas,Accidente de Tránsito,29,SAMU,4801,CRÍTICO,1
349,2026-02-02,Puente Piedra,Rescate,49,Ambulancia,386,ALTO,2
350,2026-03-10,Carabayllo,Emergencia Médica,11,Bomberos,4708,MEDIO,3
351,2026-06-14,Comas,Rescate,50,SAMU,2515,MEDIO,2
352,2025-08-12,Carabayllo,Incendio,10,Patrullero,4905,CRÍTICO,1
353,2026-04-24,Comas,Incendio,11,Ambulancia,1569,CRÍTICO,1
354,2025-10-29,Puente Piedra,Rescate,51,Patrullero,4594,MEDIO,3
355,2026-03-02,Comas,Accidente de Tránsito,48,Patrullero,4276,CRÍTICO,1
356,2026-04-19,Puente Piedra,Accidente de Tránsito,50,Patrullero,3864,CRÍTICO,1
357,2026-05-31,Los Olivos,Incendio,14,SAMU,3075,ALTO,1
358,2026-04-20,Puente Piedra,Rescate,25,Patrullero,1424,BAJO,2
359,2025-10-16,Independencia,Rescate,51,Bomberos,2158,BAJO,2
360,2026-06-20,Carabayllo,Emergencia Médica,12,SAMU,4782,BAJO,3
361,2025-08-02,Comas,Rescate,49,SAMU,3378,ALTO,2
362,2026-06-28,Carabayllo,Accidente de Tránsito,39,Bomberos,505,ALTO,1
363,2025-09-21,Puente Piedra,Rescate,14,SAMU,3227,BAJO,2
364,2026-02-26,Comas,Rescate,20,Patrullero,4027,MEDIO,2
365,2026-04-21,Los Olivos,Accidente de Tránsito,47,Ambulancia,695,ALTO,1
366,2025-10-09,Puente Piedra,Incendio,55,Patrullero,1217,CRÍTICO,1
367,2026-02-08,Carabayllo,Incendio,36,SAMU,4123,ALTO,1
368,2026-05-09,Carabayllo,Emergencia Médica,30,SAMU,2588,ALTO,2
369,2025-10-09,Los Olivos,Rescate,16,Bomberos,3626,MEDIO,3
370,2026-06-08,Carabayllo,Accidente de Tránsito,6,Ambulancia,1240,CRÍTICO,1
371,2026-02-26,Independencia,Accidente de Tránsito,17,SAMU,3236,CRÍTICO,1
372,2025-09-21,Carabayllo,Accidente de Tránsito,15,Ambulancia,708,CRÍTICO,1
373,2026-01-16,Independencia,Emergencia Médica,53,Bomberos,1833,ALTO,2
374,2025-08-23,Comas,Incendio,59,Ambulancia,1021,CRÍTICO,1
375,2025-07-15,Independencia,Rescate,36,Bomberos,2756,MEDIO,2
376,2026-07-02,Carabayllo,Incendio,6,Patrullero,857,ALTO,1
377,2025-12-26,Puente Piedra,Incendio,47,Ambulancia,2409,ALTO,1
378,2026-05-30,Puente Piedra,Incendio,45,Ambulancia,4012,ALTO,1
379,2025-10-22,Comas,Accidente de Tránsito,60,Bomberos,1006,CRÍTICO,1
380,2025-12-30,Independencia,Rescate,19,Ambulancia,2158,ALTO,2
381,2025-08-15,Independencia,Accidente de Tránsito,48,Patrullero,3361,CRÍTICO,1
382,2025-09-21,Comas,Accidente de Tránsito,16,Ambulancia,3945,ALTO,1
383,2026-04-07,Independencia,Incendio,56,Bomberos,323,CRÍTICO,1
384,2026-06-04,Los Olivos,Rescate,40,Ambulancia,2900,ALTO,2
385,2025-08-11,Independencia,Accidente de Tránsito,24,Bomberos,1381,ALTO,1
386,2025-12-25,Independencia,Incendio,54,Ambulancia,4153,CRÍTICO,1
387,2026-04-20,Los Olivos,Rescate,51,Bomberos,767,ALTO,3
388,2025-08-28,Puente Piedra,Emergencia Médica,46,Patrullero,2260,BAJO,3
389,2026-01-25,Puente Piedra,Rescate,60,Bomberos,548,MEDIO,2
390,2026-06-15,Puente Piedra,Rescate,26,Patrullero,344,MEDIO,2
391,2025-12-26,Independencia,Accidente de Tránsito,51,Bomberos,2684,CRÍTICO,1
392,2025-11-07,Los Olivos,Emergencia Médica,21,Bomberos,900,ALTO,2
393,2025-12-06,Carabayllo,Emergencia Médica,16,Patrullero,1248,ALTO,3
394,2026-04-13,Carabayllo,Accidente de Tránsito,31,Bomberos,3410,CRÍTICO,1
395,2025-10-22,Comas,Emergencia Médica,33,SAMU,4627,ALTO,2
396,2026-03-04,Puente Piedra,Incendio,6,Bomberos,1714,ALTO,1
397,2026-06-18,Los Olivos,Rescate,52,Ambulancia,2237,BAJO,2
398,2026-02-28,Independencia,Rescate,32,Patrullero,1305,BAJO,2
399,2026-01-20,Puente Piedra,Rescate,48,Bomberos,375,MEDIO,2
400,2025-08-10,Puente Piedra,Incendio,44,Bomberos,851,ALTO,1
401,2026-04-19,Los Olivos,Emergencia Médica,41,SAMU,1257,MEDIO,2
402,2025-10-24,Independencia,Incendio,13,Bomberos,3553,CRÍTICO,1
403,2026-05-06,Los Olivos,Rescate,22,Patrullero,3838,MEDIO,3
404,2025-09-07,Comas,Emergencia Médica,35,Patrullero,2487,ALTO,3
405,2025-09-29,Independencia,Accidente de Tránsito,53,Ambulancia,1949,CRÍTICO,1
406,2026-03-09,Carabayllo,Emergencia Médica,48,Ambulancia,440,ALTO,3
407,2026-03-26,Comas,Emergencia Médica,9,SAMU,4008,MEDIO,2
408,2025-09-11,Comas,Accidente de Tránsito,8,Patrullero,4471,ALTO,1
409,2025-10-28,Puente Piedra,Accidente de Tránsito,20,Ambulancia,1326,CRÍTICO,1
410,2025-12-02,Independencia,Emergencia Médica,48,Bomberos,2281,BAJO,2
411,2025-08-08,Puente Piedra,Emergencia Médica,31,SAMU,4006,BAJO,3
412,2026-07-02,Comas,Emergencia Médica,11,Patrullero,4621,ALTO,2
413,2026-05-24,Carabayllo,Accidente de Tránsito,12,Patrullero,3014,ALTO,1
414,2026-02-26,Carabayllo,Incendio,49,SAMU,3726,ALTO,1
415,2026-05-07,Los Olivos,Rescate,13,Patrullero,3705,MEDIO,2
416,2025-12-21,Independencia,Emergencia Médica,18,Bomberos,1959,ALTO,3
417,2026-06-06,Carabayllo,Emergencia Médica,57,Patrullero,4845,ALTO,3
418,2026-02-18,Comas,Incendio,29,Ambulancia,3856,CRÍTICO,1
419,2025-09-18,Puente Piedra,Accidente de Tránsito,39,Patrullero,4744,ALTO,1
420,2025-10-30,Los Olivos,Emergencia Médica,25,Bomberos,1406,BAJO,2
421,2025-09-07,Los Olivos,Emergencia Médica,59,Patrullero,1081,ALTO,3
422,2026-01-29,Comas,Accidente de Tránsito,55,Bomberos,4198,CRÍTICO,1
423,2026-02-07,Los Olivos,Accidente de Tránsito,44,Ambulancia,3966,CRÍTICO,1
424,2025-09-13,Carabayllo,Rescate,52,Patrullero,1719,ALTO,3
425,2026-03-13,Carabayllo,Incendio,34,SAMU,1744,CRÍTICO,1
426,2025-07-08,Los Olivos,Accidente de Tránsito,21,Bomberos,2020,ALTO,1
427,2025-09-05,Carabayllo,Emergencia Médica,22,Ambulancia,3176,BAJO,2
428,2025-07-15,Independencia,Rescate,27,SAMU,2131,BAJO,3
429,2025-11-14,Carabayllo,Rescate,33,Ambulancia,1045,BAJO,2
430,2026-02-09,Puente Piedra,Emergencia Médica,20,Patrullero,2960,BAJO,3
431,2025-07-28,Comas,Emergencia Médica,22,SAMU,2244,ALTO,2
432,2025-09-17,Independencia,Incendio,51,Ambulancia,863,CRÍTICO,1
433,2026-01-12,Comas,Rescate,43,Ambulancia,1849,MEDIO,2
434,2026-02-25,Carabayllo,Emergencia Médica,50,Ambulancia,2269,MEDIO,3
435,2025-12-18,Carabayllo,Rescate,54,Ambulancia,700,MEDIO,3
436,2025-09-16,Carabayllo,Rescate,33,Patrullero,1751,BAJO,3
437,2026-06-24,Carabayllo,Accidente de Tránsito,8,SAMU,4242,CRÍTICO,1
438,2025-12-16,Independencia,Incendio,59,Ambulancia,1094,ALTO,1
439,2026-05-18,Comas,Emergencia Médica,34,Patrullero,2749,BAJO,3
440,2025-09-21,Los Olivos,Accidente de Tránsito,58,SAMU,3949,CRÍTICO,1
441,2026-01-17,Los Olivos,Emergencia Médica,60,Ambulancia,933,BAJO,2
442,2025-12-20,Los Olivos,Emergencia Médica,46,SAMU,3326,ALTO,2
443,2025-07-13,Independencia,Rescate,17,Bomberos,967,MEDIO,2
444,2026-01-28,Independencia,Incendio,18,SAMU,1357,ALTO,1
445,2026-05-25,Carabayllo,Accidente de Tránsito,60,Patrullero,813,CRÍTICO,1
446,2025-10-23,Independencia,Incendio,59,Patrullero,521,ALTO,1
447,2025-10-29,Carabayllo,Incendio,60,Patrullero,4871,ALTO,1
448,2026-05-31,Comas,Rescate,44,SAMU,4700,BAJO,2
449,2025-11-19,Puente Piedra,Incendio,28,Bomberos,1939,ALTO,1
450,2026-04-25,Carabayllo,Accidente de Tránsito,57,SAMU,716,CRÍTICO,1
451,2025-08-01,Independencia,Incendio,47,Bomberos,2399,CRÍTICO,1
452,2025-09-20,Independencia,Rescate,30,Ambulancia,4530,BAJO,3
453,2026-05-16,Los Olivos,Incendio,40,Ambulancia,2037,ALTO,1
454,2026-04-15,Comas,Incendio,26,Ambulancia,3676,CRÍTICO,1
455,2025-12-13,Puente Piedra,Accidente de Tránsito,51,SAMU,1813,CRÍTICO,1
456,2025-07-31,Carabayllo,Incendio,51,Bomberos,4231,ALTO,1
457,2025-09-25,Los Olivos,Incendio,8,Patrullero,3127,CRÍTICO,1
458,2026-03-15,Puente Piedra,Emergencia Médica,16,SAMU,2695,MEDIO,2
459,2026-04-22,Puente Piedra,Accidente de Tránsito,48,SAMU,3291,CRÍTICO,1
460,2025-09-14,Los Olivos,Rescate,54,Bomberos,2277,ALTO,2
461,2026-05-30,Comas,Accidente de Tránsito,58,Bomberos,1854,CRÍTICO,1
462,2025-10-20,Comas,Rescate,30,Bomberos,1958,BAJO,3
463,2026-02-22,Carabayllo,Accidente de Tránsito,22,Ambulancia,3803,ALTO,1
464,2025-09-27,Puente Piedra,Incendio,35,Bomberos,3942,CRÍTICO,1
465,2026-03-12,Independencia,Rescate,10,Bomberos,4778,BAJO,3
466,2025-11-27,Carabayllo,Emergencia Médica,26,SAMU,4525,ALTO,2
467,2026-03-18,Comas,Emergencia Médica,5,Ambulancia,1716,MEDIO,2
468,2025-10-12,Los Olivos,Incendio,24,Patrullero,1792,CRÍTICO,1
469,2026-04-07,Comas,Accidente de Tránsito,45,Patrullero,2568,CRÍTICO,1
470,2025-12-24,Puente Piedra,Rescate,38,Bomberos,3760,ALTO,2
471,2026-03-13,Puente Piedra,Incendio,37,Patrullero,4832,ALTO,1
472,2026-05-07,Los Olivos,Accidente de Tránsito,7,Patrullero,2263,CRÍTICO,1
473,2026-06-08,Los Olivos,Rescate,36,Ambulancia,1808,MEDIO,3
474,2025-10-31,Independencia,Rescate,51,Bomberos,1889,ALTO,3
475,2025-09-29,Carabayllo,Rescate,47,Ambulancia,2282,ALTO,2
476,2026-04-12,Carabayllo,Accidente de Tránsito,9,Ambulancia,2929,CRÍTICO,1
477,2026-01-20,Los Olivos,Accidente de Tránsito,48,Patrullero,1115,ALTO,1
478,2026-06-07,Los Olivos,Incendio,14,Patrullero,830,CRÍTICO,1
479,2026-06-17,Comas,Accidente de Tránsito,5,Ambulancia,2539,CRÍTICO,1
480,2025-10-05,Puente Piedra,Emergencia Médica,49,Bomberos,4145,ALTO,2
481,2025-12-30,Carabayllo,Incendio,37,SAMU,962,CRÍTICO,1
482,2026-05-05,Puente Piedra,Rescate,8,Ambulancia,1268,ALTO,2
483,2025-12-29,Puente Piedra,Incendio,45,Ambulancia,943,CRÍTICO,1
484,2026-06-12,Carabayllo,Rescate,44,Ambulancia,1575,MEDIO,3
485,2025-09-30,Comas,Rescate,37,SAMU,4135,BAJO,2
486,2025-12-17,Comas,Incendio,22,Ambulancia,1794,ALTO,1
487,2026-03-22,Puente Piedra,Accidente de Tránsito,57,SAMU,4926,ALTO,1
488,2025-09-26,Independencia,Incendio,23,Patrullero,1045,CRÍTICO,1
489,2026-02-27,Puente Piedra,Rescate,19,SAMU,3733,ALTO,3
490,2025-11-19,Carabayllo,Accidente de Tránsito,42,Patrullero,487,ALTO,1
491,2026-04-29,Los Olivos,Incendio,42,SAMU,3615,CRÍTICO,1
492,2026-04-18,Comas,Emergencia Médica,41,SAMU,3167,MEDIO,2
493,2025-11-13,Comas,Accidente de Tránsito,9,Bomberos,1915,CRÍTICO,1
494,2026-06-16,Carabayllo,Emergencia Médica,25,Ambulancia,3930,BAJO,3
495,2025-11-03,Independencia,Accidente de Tránsito,48,Bomberos,2791,ALTO,1
496,2025-07-10,Independencia,Accidente de Tránsito,7,Bomberos,4434,ALTO,1
497,2025-10-20,Carabayllo,Accidente de Tránsito,54,Bomberos,712,CRÍTICO,1
498,2026-06-20,Puente Piedra,Rescate,54,Ambulancia,304,ALTO,3
499,2025-11-20,Los Olivos,Incendio,55,Ambulancia,686,ALTO,1
500,2025-09-20,Los Olivos,Rescate,18,Bomberos,2714,ALTO,3
501,2026-02-16,Puente Piedra,Incendio,14,Ambulancia,2601,ALTO,1
502,2026-04-30,Comas,Emergencia Médica,37,SAMU,792,ALTO,3
503,2025-08-10,Los Olivos,Rescate,54,SAMU,3210,BAJO,2
504,2025-08-16,Puente Piedra,Rescate,50,Patrullero,865,ALTO,3
505,2025-09-12,Carabayllo,Emergencia Médica,50,Bomberos,503,MEDIO,3
506,2026-06-05,Comas,Rescate,18,SAMU,4918,MEDIO,3
507,2025-12-29,Carabayllo,Accidente de Tránsito,24,SAMU,1229,CRÍTICO,1
508,2025-07-14,Independencia,Rescate,9,Patrullero,932,MEDIO,3
509,2026-04-01,Independencia,Accidente de Tránsito,20,Ambulancia,4756,ALTO,1
510,2025-11-30,Independencia,Emergencia Médica,6,Bomberos,1018,BAJO,2
511,2026-01-09,Comas,Emergencia Médica,34,Bomberos,863,BAJO,3
512,2025-07-25,Puente Piedra,Emergencia Médica,39,Ambulancia,2606,BAJO,2
513,2026-03-06,Puente Piedra,Rescate,5,Patrullero,4633,BAJO,3
514,2026-01-21,Independencia,Rescate,5,SAMU,1474,ALTO,2
515,2026-05-13,Puente Piedra,Accidente de Tránsito,17,Bomberos,517,CRÍTICO,1
516,2026-05-15,Los Olivos,Accidente de Tránsito,49,Patrullero,1815,ALTO,1
517,2026-04-17,Carabayllo,Emergencia Médica,18,Patrullero,3069,BAJO,2
518,2025-10-09,Carabayllo,Emergencia Médica,34,Ambulancia,4822,BAJO,2
519,2025-11-23,Los Olivos,Accidente de Tránsito,58,Bomberos,733,CRÍTICO,1
520,2026-06-07,Puente Piedra,Rescate,53,Patrullero,4268,MEDIO,2
521,2026-02-24,Carabayllo,Accidente de Tránsito,29,Bomberos,2739,CRÍTICO,1
522,2025-10-21,Carabayllo,Accidente de Tránsito,49,Patrullero,2565,CRÍTICO,1
523,2025-10-31,Carabayllo,Accidente de Tránsito,43,SAMU,2980,ALTO,1
524,2026-04-24,Carabayllo,Rescate,42,Ambulancia,419,MEDIO,3
525,2026-06-24,Carabayllo,Accidente de Tránsito,12,SAMU,4411,ALTO,1
526,2026-04-17,Los Olivos,Incendio,48,Bomberos,4930,CRÍTICO,1
527,2025-10-02,Comas,Rescate,45,Ambulancia,358,MEDIO,2
528,2026-03-16,Independencia,Emergencia Médica,6,Bomberos,2913,ALTO,2
529,2026-06-04,Puente Piedra,Incendio,18,SAMU,4514,CRÍTICO,1
530,2025-10-15,Los Olivos,Accidente de Tránsito,39,Patrullero,2815,CRÍTICO,1
531,2025-09-24,Puente Piedra,Rescate,30,Patrullero,4797,ALTO,3
532,2025-11-25,Los Olivos,Rescate,51,Patrullero,869,MEDIO,2
533,2025-10-24,Comas,Accidente de Tránsito,32,Ambulancia,2495,CRÍTICO,1
534,2025-12-10,Puente Piedra,Incendio,28,Patrullero,3501,CRÍTICO,1
535,2026-05-18,Independencia,Rescate,60,Ambulancia,1712,ALTO,2
536,2026-07-04,Comas,Emergencia Médica,12,Patrullero,1873,BAJO,2
537,2026-05-31,Puente Piedra,Emergencia Médica,7,Patrullero,694,BAJO,2
538,2026-05-13,Carabayllo,Accidente de Tránsito,27,Bomberos,1527,CRÍTICO,1
539,2025-07-07,Independencia,Rescate,48,Bomberos,3355,MEDIO,2
540,2025-07-21,Comas,Emergencia Médica,21,Bomberos,3665,ALTO,3
541,2026-06-05,Independencia,Incendio,37,Patrullero,941,CRÍTICO,1
542,2026-03-11,Comas,Incendio,56,Bomberos,1937,ALTO,1
543,2025-07-29,Carabayllo,Incendio,25,Bomberos,4010,ALTO,1
544,2025-09-06,Comas,Emergencia Médica,48,Bomberos,3497,BAJO,2
545,2026-04-17,Independencia,Accidente de Tránsito,37,SAMU,687,ALTO,1
546,2025-12-23,Comas,Rescate,9,Patrullero,4674,BAJO,2
547,2026-05-07,Puente Piedra,Emergencia Médica,20,Bomberos,2637,BAJO,3
548,2025-10-09,Puente Piedra,Rescate,56,Bomberos,1463,BAJO,3
549,2026-03-18,Comas,Emergencia Médica,8,Patrullero,4095,BAJO,2
550,2026-07-02,Carabayllo,Rescate,22,Bomberos,4123,ALTO,3
551,2025-09-06,Los Olivos,Emergencia Médica,40,Patrullero,664,ALTO,2
552,2026-05-22,Comas,Rescate,25,Bomberos,419,MEDIO,3
553,2026-04-01,Carabayllo,Emergencia Médica,58,Patrullero,2037,BAJO,3
554,2025-10-29,Puente Piedra,Accidente de Tránsito,8,Ambulancia,4724,CRÍTICO,1
555,2026-05-01,Carabayllo,Incendio,56,Bomberos,4515,CRÍTICO,1
556,2025-07-09,Puente Piedra,Accidente de Tránsito,58,Ambulancia,3232,CRÍTICO,1
557,2025-07-07,Independencia,Incendio,9,Bomberos,4290,ALTO,1
558,2025-08-03,Independencia,Rescate,24,Bomberos,4344,ALTO,2
559,2026-01-24,Carabayllo,Incendio,21,Bomberos,923,ALTO,1
560,2025-10-14,Independencia,Emergencia Médica,26,Ambulancia,4151,ALTO,2
561,2025-07-07,Los Olivos,Incendio,30,SAMU,3203,ALTO,1
562,2025-08-13,Independencia,Emergencia Médica,6,Ambulancia,2297,MEDIO,2
563,2026-01-15,Puente Piedra,Incendio,45,Bomberos,1684,ALTO,1
564,2025-11-27,Carabayllo,Rescate,38,Patrullero,761,BAJO,3
565,2025-08-30,Puente Piedra,Rescate,60,SAMU,592,BAJO,2
566,2025-11-19,Los Olivos,Rescate,58,SAMU,3437,MEDIO,3
567,2026-06-04,Carabayllo,Incendio,23,Ambulancia,2622,CRÍTICO,1
568,2026-02-02,Carabayllo,Rescate,25,Bomberos,565,MEDIO,3
569,2026-03-29,Los Olivos,Incendio,47,Patrullero,2042,ALTO,1
570,2025-09-30,Comas,Emergencia Médica,40,Bomberos,2175,MEDIO,3
571,2026-06-07,Puente Piedra,Accidente de Tránsito,6,Patrullero,1767,ALTO,1
572,2026-02-18,Puente Piedra,Rescate,40,SAMU,961,MEDIO,2
573,2026-02-22,Los Olivos,Emergencia Médica,55,Patrullero,3317,MEDIO,3
574,2026-06-14,Carabayllo,Accidente de Tránsito,5,Patrullero,3854,CRÍTICO,1
575,2025-08-22,Independencia,Accidente de Tránsito,22,Patrullero,2258,CRÍTICO,1
576,2025-09-24,Puente Piedra,Incendio,31,Patrullero,1524,ALTO,1
577,2025-09-01,Comas,Emergencia Médica,46,Ambulancia,333,BAJO,2
578,2026-01-08,Puente Piedra,Incendio,23,Bomberos,3473,ALTO,1
579,2025-07-21,Comas,Incendio,37,Bomberos,3204,CRÍTICO,1
580,2025-09-19,Los Olivos,Rescate,27,Bomberos,843,MEDIO,3
581,2025-07-19,Carabayllo,Accidente de Tránsito,17,Ambulancia,2133,ALTO,1
582,2025-09-20,Independencia,Rescate,45,Bomberos,4958,BAJO,2
583,2026-02-09,Independencia,Emergencia Médica,6,Patrullero,1222,ALTO,2
584,2026-02-01,Puente Piedra,Incendio,18,Bomberos,3202,CRÍTICO,1
585,2026-04-20,Comas,Incendio,5,Patrullero,1517,CRÍTICO,1
586,2026-03-18,Comas,Emergencia Médica,17,SAMU,4281,ALTO,3
587,2026-05-19,Independencia,Rescate,9,Patrullero,4644,MEDIO,3
588,2026-06-12,Comas,Rescate,47,Patrullero,4472,BAJO,3
589,2026-04-03,Carabayllo,Incendio,35,Ambulancia,600,ALTO,1
590,2025-07-07,Independencia,Emergencia Médica,46,Ambulancia,1458,ALTO,2
591,2026-01-27,Los Olivos,Rescate,37,Patrullero,1633,BAJO,2
592,2026-02-21,Carabayllo,Incendio,40,Bomberos,3514,ALTO,1
593,2026-06-19,Comas,Emergencia Médica,53,Bomberos,2952,BAJO,3
594,2025-07-11,Comas,Incendio,27,Ambulancia,3217,CRÍTICO,1
595,2025-07-09,Independencia,Rescate,43,Ambulancia,3909,MEDIO,2
596,2026-02-17,Puente Piedra,Rescate,13,SAMU,3623,MEDIO,2
597,2025-10-10,Comas,Rescate,52,SAMU,4011,BAJO,3
598,2026-04-24,Los Olivos,Accidente de Tránsito,30,Patrullero,4691,CRÍTICO,1
599,2025-11-07,Carabayllo,Accidente de Tránsito,21,SAMU,4346,ALTO,1
600,2025-08-13,Comas,Accidente de Tránsito,11,Ambulancia,3653,CRÍTICO,1
601,2026-01-07,Puente Piedra,Rescate,57,Ambulancia,1991,ALTO,3
602,2026-03-23,Puente Piedra,Accidente de Tránsito,57,Ambulancia,305,CRÍTICO,1
603,2025-08-08,Independencia,Incendio,19,SAMU,2507,CRÍTICO,1
604,2026-02-12,Independencia,Accidente de Tránsito,23,Ambulancia,4437,ALTO,1
605,2026-04-22,Puente Piedra,Rescate,17,Ambulancia,2502,ALTO,2
606,2025-09-10,Independencia,Emergencia Médica,51,Ambulancia,3193,ALTO,2
607,2026-03-02,Puente Piedra,Accidente de Tránsito,56,Patrullero,2684,CRÍTICO,1
608,2026-04-11,Puente Piedra,Incendio,21,Ambulancia,585,CRÍTICO,1
609,2026-06-09,Los Olivos,Accidente de Tránsito,6,Bomberos,4392,CRÍTICO,1
610,2025-07-27,Independencia,Rescate,46,Ambulancia,4275,BAJO,2
611,2025-12-15,Puente Piedra,Emergencia Médica,47,Patrullero,3886,MEDIO,3
612,2026-01-27,Puente Piedra,Emergencia Médica,7,Ambulancia,2859,BAJO,3
613,2025-08-16,Independencia,Accidente de Tránsito,54,Patrullero,3252,CRÍTICO,1
614,2026-04-03,Los Olivos,Incendio,60,Bomberos,4174,CRÍTICO,1
615,2025-12-06,Puente Piedra,Accidente de Tránsito,14,SAMU,3963,ALTO,1
616,2025-09-11,Los Olivos,Rescate,57,Patrullero,3525,ALTO,2
617,2026-02-03,Puente Piedra,Incendio,14,Bomberos,655,ALTO,1
618,2026-03-24,Independencia,Incendio,24,Bomberos,2155,ALTO,1
619,2026-03-18,Carabayllo,Emergencia Médica,46,Patrullero,4040,BAJO,3
620,2025-09-09,Comas,Accidente de Tránsito,22,SAMU,625,ALTO,1
621,2025-11-14,Puente Piedra,Accidente de Tránsito,25,Bomberos,4239,CRÍTICO,1
622,2025-11-29,Independencia,Emergencia Médica,51,Patrullero,1701,MEDIO,3
623,2025-11-03,Puente Piedra,Rescate,9,Patrullero,2411,MEDIO,3
624,2025-10-12,Independencia,Accidente de Tránsito,30,Ambulancia,3928,CRÍTICO,1
625,2026-07-06,Puente Piedra,Rescate,41,SAMU,4659,ALTO,3
626,2025-11-16,Carabayllo,Accidente de Tránsito,20,Bomberos,1771,ALTO,1
627,2026-02-26,Independencia,Emergencia Médica,42,Ambulancia,407,MEDIO,3
628,2026-06-23,Puente Piedra,Accidente de Tránsito,19,SAMU,4537,ALTO,1
629,2026-04-14,Puente Piedra,Accidente de Tránsito,55,Ambulancia,1930,CRÍTICO,1
630,2026-02-24,Carabayllo,Incendio,48,Patrullero,2641,CRÍTICO,1
631,2025-11-06,Puente Piedra,Accidente de Tránsito,25,SAMU,1936,CRÍTICO,1
632,2025-12-11,Independencia,Accidente de Tránsito,59,SAMU,714,CRÍTICO,1
633,2026-05-08,Independencia,Rescate,12,Ambulancia,2426,MEDIO,2
634,2026-02-21,Carabayllo,Accidente de Tránsito,38,SAMU,320,ALTO,1
635,2025-11-07,Puente Piedra,Rescate,45,Patrullero,2779,MEDIO,2
636,2026-05-25,Independencia,Rescate,32,SAMU,4809,MEDIO,3
637,2025-12-27,Carabayllo,Emergencia Médica,35,Bomberos,2361,MEDIO,3
638,2025-10-25,Carabayllo,Incendio,47,Patrullero,3014,ALTO,1
639,2025-09-21,Independencia,Rescate,36,SAMU,998,MEDIO,2
640,2025-12-23,Carabayllo,Incendio,46,SAMU,4164,CRÍTICO,1
641,2025-10-23,Independencia,Accidente de Tránsito,34,Bomberos,1362,CRÍTICO,1
642,2026-05-24,Puente Piedra,Emergencia Médica,5,SAMU,1954,ALTO,3
643,2026-05-14,Independencia,Rescate,32,Ambulancia,3176,MEDIO,3
644,2025-12-07,Puente Piedra,Rescate,25,Bomberos,842,MEDIO,3
645,2025-07-23,Los Olivos,Incendio,31,Patrullero,1041,CRÍTICO,1
646,2025-07-22,Independencia,Incendio,13,SAMU,411,CRÍTICO,1
647,2025-09-11,Los Olivos,Accidente de Tránsito,13,Patrullero,4904,CRÍTICO,1
648,2025-11-10,Independencia,Rescate,57,Bomberos,1974,MEDIO,3
649,2025-08-03,Carabayllo,Emergencia Médica,18,Bomberos,4124,MEDIO,2
650,2026-04-25,Los Olivos,Incendio,17,Ambulancia,398,ALTO,1
651,2026-03-06,Puente Piedra,Accidente de Tránsito,14,Bomberos,2234,CRÍTICO,1
652,2026-04-15,Carabayllo,Emergencia Médica,14,Bomberos,2435,BAJO,3
653,2025-09-21,Carabayllo,Incendio,13,Ambulancia,1920,ALTO,1
654,2026-03-29,Independencia,Incendio,38,Ambulancia,1604,CRÍTICO,1
655,2025-08-06,Carabayllo,Accidente de Tránsito,36,SAMU,508,ALTO,1
656,2025-11-25,Puente Piedra,Accidente de Tránsito,35,Bomberos,2269,CRÍTICO,1
657,2026-03-05,Puente Piedra,Emergencia Médica,16,Bomberos,416,ALTO,3
658,2026-03-13,Comas,Accidente de Tránsito,40,SAMU,1174,ALTO,1
659,2026-02-03,Comas,Accidente de Tránsito,50,SAMU,3058,ALTO,1
660,2026-02-20,Carabayllo,Incendio,30,Ambulancia,313,CRÍTICO,1
661,2026-06-29,Puente Piedra,Emergencia Médica,50,SAMU,3026,BAJO,2
662,2025-07-13,Independencia,Incendio,36,Patrullero,2498,ALTO,1
663,2026-03-29,Carabayllo,Accidente de Tránsito,57,Bomberos,4986,CRÍTICO,1
664,2026-03-15,Independencia,Incendio,16,Bomberos,3281,CRÍTICO,1
